,Facility ID,Facility Name,f_lng,f_lat,Facility Type,Material,Year,Service Area Address,Service Area Coordinates,Tonnage,Direction,Destiny,Facility Region,SA_lat,SA_lng
1016,[30W04R],Rason Asphalt - North Lawrence,-73.74076001,40.76659421,Transfer Facility,Asphalt and Road Material,2019,"Hempstead, NY, USA","[40.6450219, -73.63390869999999]",68371.86,Incoming,Not Applicable,1,40.6450219,-73.6339087
1017,[30W04R],Rason Asphalt - North Lawrence,-73.74076001,40.76659421,Transfer Facility,Asphalt and Road Material,2019,"Queens, NY, USA","[40.7282239, -73.7948516]",68371.86,Incoming,Not Applicable,1,40.7282239,-73.7948516
1018,[30W04R],Rason Asphalt - North Lawrence,-73.74076001,40.76659421,Transfer Facility,Asphalt and Road Material,2019,"Brooklyn, NY, USA","[40.6781784, -73.9441579]",68371.86,Incoming,Not Applicable,1,40.6781784,-73.9441579
1019,[30W04R],Rason Asphalt - North Lawrence,-73.74076001,40.76659421,Transfer Facility,Asphalt and Road Material,2019,"Hempstead, NY, USA","[40.6450219, -73.63390869999999]",114029.95,Incoming,Not Applicable,1,40.6450219,-73.6339087
1020,[30W04R],Rason Asphalt - North Lawrence,-73.74076001,40.76659421,Transfer Facility,Asphalt and Road Material,2019,"Queens, NY, USA","[40.7282239, -73.7948516]",114029.95,Incoming,Not Applicable,1,40.7282239,-73.7948516
1021,[30W04R],Rason Asphalt - North Lawrence,-73.74076001,40.76659421,Transfer Facility,Asphalt and Road Material,2019,"Brooklyn, NY, USA","[40.6781784, -73.9441579]",114029.95,Incoming,Not Applicable,1,40.6781784,-73.9441579
1022,[30W04R],Rason Asphalt - North Lawrence,-73.74076001,40.76659421,Transfer Facility,Asphalt and Road Material,2019,"Port Of Coeymans, 12045, 2170 River Rd, Ravena, NY 12143, USA","[42.4884083, -73.7927763]",64500,Outgoing,Transferred,1,42.4884083,-73.7927763
1023,[30W04R],Rason Asphalt - North Lawrence,-73.74076001,40.76659421,Transfer Facility,Asphalt and Road Material,2019,"7065 Rte 9W, Catskill, NY 12414, USA","[42.1866688, -73.9102134]",64500,Outgoing,Transferred,1,42.1866688,-73.9102134
1024,[30W04R],Rason Asphalt - North Lawrence,-73.74076001,40.76659421,Transfer Facility,Asphalt and Road Material,2019,"140 S Port Rd, Albany, NY 12202, USA","[42.6209046, -73.7651149]",64500,Outgoing,Transferred,1,42.6209046,-73.7651149
1025,[30W04R],Rason Asphalt - North Lawrence,-73.74076001,40.76659421,Transfer Facility,Asphalt and Road Material,2019,"49 Johnson Rd, Inwood, NY 11096, USA","[40.6298682, -73.7440465]",123000,Outgoing,Recycled,1,40.6298682,-73.7440465
1026,[52W97],Recycled Earth Products Inc,-73.28383158,40.8786165,Transfer Facility,Asphalt and Road Material,2019,"Suffolk County, NY, USA","[40.9848784, -72.61511689999999]",2162,Incoming,Not Applicable,1,40.9848784,-72.6151169
1027,[52W97],Recycled Earth Products Inc,-73.28383158,40.8786165,Transfer Facility,Asphalt and Road Material,2019,"Suffolk County, NY, USA","[40.9848784, -72.61511689999999]",2162,Incoming,Not Applicable,1,40.9848784,-72.6151169
1028,[52W97],Recycled Earth Products Inc,-73.28383158,40.8786165,Transfer Facility,Asphalt and Road Material,2019,"Suffolk County, NY, USA","[40.9848784, -72.61511689999999]",2162,Incoming,Not Applicable,1,40.9848784,-72.6151169
1029,[52W97],Recycled Earth Products Inc,-73.28383158,40.8786165,Transfer Facility,Asphalt and Road Material,2019,"Suffolk County, NY, USA","[40.9848784, -72.61511689999999]",2162,Incoming,Not Applicable,1,40.9848784,-72.6151169
1030,[52W97],Recycled Earth Products Inc,-73.28383158,40.8786165,Transfer Facility,Masonry,2019,"Suffolk County, NY, USA","[40.9848784, -72.61511689999999]",2439,Incoming,Not Applicable,1,40.9848784,-72.6151169
1031,[52W97],Recycled Earth Products Inc,-73.28383158,40.8786165,Transfer Facility,Masonry,2019,"Suffolk County, NY, USA","[40.9848784, -72.61511689999999]",2439,Incoming,Not Applicable,1,40.9848784,-72.6151169
1032,[52W97],Recycled Earth Products Inc,-73.28383158,40.8786165,Transfer Facility,Masonry,2019,"Suffolk County, NY, USA","[40.9848784, -72.61511689999999]",2439,Incoming,Not Applicable,1,40.9848784,-72.6151169
1033,[52W97],Recycled Earth Products Inc,-73.28383158,40.8786165,Transfer Facility,Masonry,2019,"Suffolk County, NY, USA","[40.9848784, -72.61511689999999]",2439,Incoming,Not Applicable,1,40.9848784,-72.6151169
1034,[52W97],Recycled Earth Products Inc,-73.28383158,40.8786165,Transfer Facility,Masonry,2019,"Nassau County, NY, USA","[40.6546145, -73.55941279999999]",2439,Incoming,Not Applicable,1,40.6546145,-73.5594128
1035,[52W97],Recycled Earth Products Inc,-73.28383158,40.8786165,Transfer Facility,Masonry,2019,"Nassau County, NY, USA","[40.6546145, -73.55941279999999]",2439,Incoming,Not Applicable,1,40.6546145,-73.5594128
1036,[52W97],Recycled Earth Products Inc,-73.28383158,40.8786165,Transfer Facility,Masonry,2019,"Nassau County, NY, USA","[40.6546145, -73.55941279999999]",2439,Incoming,Not Applicable,1,40.6546145,-73.5594128
1037,[52W97],Recycled Earth Products Inc,-73.28383158,40.8786165,Transfer Facility,Masonry,2019,"Nassau County, NY, USA","[40.6546145, -73.55941279999999]",2439,Incoming,Not Applicable,1,40.6546145,-73.5594128
1038,[52W97],Recycled Earth Products Inc,-73.28383158,40.8786165,Transfer Facility,Concrete,2019,"Suffolk County, NY, USA","[40.9848784, -72.61511689999999]",19796,Incoming,Not Applicable,1,40.9848784,-72.6151169
1039,[52W97],Recycled Earth Products Inc,-73.28383158,40.8786165,Transfer Facility,Concrete,2019,"Suffolk County, NY, USA","[40.9848784, -72.61511689999999]",19796,Incoming,Not Applicable,1,40.9848784,-72.6151169
1040,[52W97],Recycled Earth Products Inc,-73.28383158,40.8786165,Transfer Facility,Concrete,2019,"Suffolk County, NY, USA","[40.9848784, -72.61511689999999]",19796,Incoming,Not Applicable,1,40.9848784,-72.6151169
1041,[52W97],Recycled Earth Products Inc,-73.28383158,40.8786165,Transfer Facility,Concrete,2019,"Suffolk County, NY, USA","[40.9848784, -72.61511689999999]",19796,Incoming,Not Applicable,1,40.9848784,-72.6151169
1042,[52W97],Recycled Earth Products Inc,-73.28383158,40.8786165,Transfer Facility,Concrete,2019,"Nassau County, NY, USA","[40.6546145, -73.55941279999999]",19796,Incoming,Not Applicable,1,40.6546145,-73.5594128
1043,[52W97],Recycled Earth Products Inc,-73.28383158,40.8786165,Transfer Facility,Concrete,2019,"Nassau County, NY, USA","[40.6546145, -73.55941279999999]",19796,Incoming,Not Applicable,1,40.6546145,-73.5594128
1044,[52W97],Recycled Earth Products Inc,-73.28383158,40.8786165,Transfer Facility,Concrete,2019,"Nassau County, NY, USA","[40.6546145, -73.55941279999999]",19796,Incoming,Not Applicable,1,40.6546145,-73.5594128
1045,[52W97],Recycled Earth Products Inc,-73.28383158,40.8786165,Transfer Facility,Concrete,2019,"Nassau County, NY, USA","[40.6546145, -73.55941279999999]",19796,Incoming,Not Applicable,1,40.6546145,-73.5594128
1046,[52W97],Recycled Earth Products Inc,-73.28383158,40.8786165,Transfer Facility,Masonry,2019,"Suffolk County, NY, USA","[40.9848784, -72.61511689999999]",6798,Incoming,Not Applicable,1,40.9848784,-72.6151169
1047,[52W97],Recycled Earth Products Inc,-73.28383158,40.8786165,Transfer Facility,Masonry,2019,"Suffolk County, NY, USA","[40.9848784, -72.61511689999999]",6798,Incoming,Not Applicable,1,40.9848784,-72.6151169
1048,[52W97],Recycled Earth Products Inc,-73.28383158,40.8786165,Transfer Facility,Masonry,2019,"Suffolk County, NY, USA","[40.9848784, -72.61511689999999]",6798,Incoming,Not Applicable,1,40.9848784,-72.6151169
1049,[52W97],Recycled Earth Products Inc,-73.28383158,40.8786165,Transfer Facility,Masonry,2019,"Suffolk County, NY, USA","[40.9848784, -72.61511689999999]",6798,Incoming,Not Applicable,1,40.9848784,-72.6151169
1050,[52W97],Recycled Earth Products Inc,-73.28383158,40.8786165,Transfer Facility,Masonry,2019,"Nassau County, NY, USA","[40.6546145, -73.55941279999999]",6798,Incoming,Not Applicable,1,40.6546145,-73.5594128
1051,[52W97],Recycled Earth Products Inc,-73.28383158,40.8786165,Transfer Facility,Masonry,2019,"Nassau County, NY, USA","[40.6546145, -73.55941279999999]",6798,Incoming,Not Applicable,1,40.6546145,-73.5594128
1052,[52W97],Recycled Earth Products Inc,-73.28383158,40.8786165,Transfer Facility,Masonry,2019,"Nassau County, NY, USA","[40.6546145, -73.55941279999999]",6798,Incoming,Not Applicable,1,40.6546145,-73.5594128
1053,[52W97],Recycled Earth Products Inc,-73.28383158,40.8786165,Transfer Facility,Masonry,2019,"Nassau County, NY, USA","[40.6546145, -73.55941279999999]",6798,Incoming,Not Applicable,1,40.6546145,-73.5594128
1054,[52W97],Recycled Earth Products Inc,-73.28383158,40.8786165,Transfer Facility,Soil,2019,"Suffolk County, NY, USA","[40.9848784, -72.61511689999999]",18142,Incoming,Not Applicable,1,40.9848784,-72.6151169
1055,[52W97],Recycled Earth Products Inc,-73.28383158,40.8786165,Transfer Facility,Soil,2019,"Suffolk County, NY, USA","[40.9848784, -72.61511689999999]",18142,Incoming,Not Applicable,1,40.9848784,-72.6151169
1056,[52W97],Recycled Earth Products Inc,-73.28383158,40.8786165,Transfer Facility,Soil,2019,"Suffolk County, NY, USA","[40.9848784, -72.61511689999999]",18142,Incoming,Not Applicable,1,40.9848784,-72.6151169
1057,[52W97],Recycled Earth Products Inc,-73.28383158,40.8786165,Transfer Facility,Soil,2019,"Suffolk County, NY, USA","[40.9848784, -72.61511689999999]",18142,Incoming,Not Applicable,1,40.9848784,-72.6151169
1058,[52W97],Recycled Earth Products Inc,-73.28383158,40.8786165,Transfer Facility,Soil,2019,"Nassau County, NY, USA","[40.6546145, -73.55941279999999]",18142,Incoming,Not Applicable,1,40.6546145,-73.5594128
1059,[52W97],Recycled Earth Products Inc,-73.28383158,40.8786165,Transfer Facility,Soil,2019,"Nassau County, NY, USA","[40.6546145, -73.55941279999999]",18142,Incoming,Not Applicable,1,40.6546145,-73.5594128
1060,[52W97],Recycled Earth Products Inc,-73.28383158,40.8786165,Transfer Facility,Soil,2019,"Nassau County, NY, USA","[40.6546145, -73.55941279999999]",18142,Incoming,Not Applicable,1,40.6546145,-73.5594128
1061,[52W97],Recycled Earth Products Inc,-73.28383158,40.8786165,Transfer Facility,Soil,2019,"Nassau County, NY, USA","[40.6546145, -73.55941279999999]",18142,Incoming,Not Applicable,1,40.6546145,-73.5594128
1062,[52W97],Recycled Earth Products Inc,-73.28383158,40.8786165,Transfer Facility,Fill,2019,"Suffolk County, NY, USA","[40.9848784, -72.61511689999999]",3844,Incoming,Not Applicable,1,40.9848784,-72.6151169
1063,[52W97],Recycled Earth Products Inc,-73.28383158,40.8786165,Transfer Facility,Fill,2019,"Suffolk County, NY, USA","[40.9848784, -72.61511689999999]",3844,Incoming,Not Applicable,1,40.9848784,-72.6151169
1064,[52W97],Recycled Earth Products Inc,-73.28383158,40.8786165,Transfer Facility,Fill,2019,"Suffolk County, NY, USA","[40.9848784, -72.61511689999999]",3844,Incoming,Not Applicable,1,40.9848784,-72.6151169
1065,[52W97],Recycled Earth Products Inc,-73.28383158,40.8786165,Transfer Facility,Fill,2019,"Suffolk County, NY, USA","[40.9848784, -72.61511689999999]",3844,Incoming,Not Applicable,1,40.9848784,-72.6151169
1066,[52W97],Recycled Earth Products Inc,-73.28383158,40.8786165,Transfer Facility,General C&D Debris,2019,"120 Nancy St, West Babylon, NY 11704, USA","[40.7395179, -73.37672529999999]",182,Outgoing,Disposed,1,40.7395179,-73.3767253
1067,[52W97],Recycled Earth Products Inc,-73.28383158,40.8786165,Transfer Facility,General C&D Debris,2019,"120 Nancy St, West Babylon, NY 11704, USA","[40.7395179, -73.37672529999999]",182,Outgoing,Disposed,1,40.7395179,-73.3767253
1068,[52W97],Recycled Earth Products Inc,-73.28383158,40.8786165,Transfer Facility,General C&D Debris,2019,"120 Nancy St, West Babylon, NY 11704, USA","[40.7395179, -73.37672529999999]",182,Outgoing,Disposed,1,40.7395179,-73.3767253
1069,[52W97],Recycled Earth Products Inc,-73.28383158,40.8786165,Transfer Facility,General C&D Debris,2019,"120 Nancy St, West Babylon, NY 11704, USA","[40.7395179, -73.37672529999999]",182,Outgoing,Disposed,1,40.7395179,-73.3767253
1070,[52W97],Recycled Earth Products Inc,-73.28383158,40.8786165,Transfer Facility,Residue,2019,"120 Nancy St, West Babylon, NY 11704, USA","[40.7395179, -73.37672529999999]",445,Outgoing,Disposed,1,40.7395179,-73.3767253
1071,[52W97],Recycled Earth Products Inc,-73.28383158,40.8786165,Transfer Facility,Residue,2019,"120 Nancy St, West Babylon, NY 11704, USA","[40.7395179, -73.37672529999999]",445,Outgoing,Disposed,1,40.7395179,-73.3767253
1072,[52W97],Recycled Earth Products Inc,-73.28383158,40.8786165,Transfer Facility,Residue,2019,"120 Nancy St, West Babylon, NY 11704, USA","[40.7395179, -73.37672529999999]",445,Outgoing,Disposed,1,40.7395179,-73.3767253
1073,[52W97],Recycled Earth Products Inc,-73.28383158,40.8786165,Transfer Facility,Residue,2019,"120 Nancy St, West Babylon, NY 11704, USA","[40.7395179, -73.37672529999999]",445,Outgoing,Disposed,1,40.7395179,-73.3767253
1074,[52W97],Recycled Earth Products Inc,-73.28383158,40.8786165,Transfer Facility,Asphalt and Road Material,2019,"Suffolk County, NY, USA","[40.9848784, -72.61511689999999]",2000,Outgoing,Recycled,1,40.9848784,-72.6151169
1075,[52W97],Recycled Earth Products Inc,-73.28383158,40.8786165,Transfer Facility,Asphalt and Road Material,2019,"Suffolk County, NY, USA","[40.9848784, -72.61511689999999]",2000,Outgoing,Recycled,1,40.9848784,-72.6151169
1076,[52W97],Recycled Earth Products Inc,-73.28383158,40.8786165,Transfer Facility,Asphalt and Road Material,2019,"Suffolk County, NY, USA","[40.9848784, -72.61511689999999]",2000,Outgoing,Recycled,1,40.9848784,-72.6151169
1077,[52W97],Recycled Earth Products Inc,-73.28383158,40.8786165,Transfer Facility,Asphalt and Road Material,2019,"Suffolk County, NY, USA","[40.9848784, -72.61511689999999]",2000,Outgoing,Recycled,1,40.9848784,-72.6151169
1078,[52W97],Recycled Earth Products Inc,-73.28383158,40.8786165,Transfer Facility,Masonry,2019,"180 Town Line Rd, Kings Park, NY 11754, USA","[40.8754954, -73.2862442]",2439,Outgoing,Recycled,1,40.8754954,-73.2862442
1079,[52W97],Recycled Earth Products Inc,-73.28383158,40.8786165,Transfer Facility,Masonry,2019,"180 Town Line Rd, Kings Park, NY 11754, USA","[40.8754954, -73.2862442]",2439,Outgoing,Recycled,1,40.8754954,-73.2862442
1080,[52W97],Recycled Earth Products Inc,-73.28383158,40.8786165,Transfer Facility,Masonry,2019,"180 Town Line Rd, Kings Park, NY 11754, USA","[40.8754954, -73.2862442]",2439,Outgoing,Recycled,1,40.8754954,-73.2862442
1081,[52W97],Recycled Earth Products Inc,-73.28383158,40.8786165,Transfer Facility,Masonry,2019,"180 Town Line Rd, Kings Park, NY 11754, USA","[40.8754954, -73.2862442]",2439,Outgoing,Recycled,1,40.8754954,-73.2862442
1082,[52W97],Recycled Earth Products Inc,-73.28383158,40.8786165,Transfer Facility,Concrete,2019,"Suffolk County, NY, USA","[40.9848784, -72.61511689999999]",19759,Outgoing,Recycled,1,40.9848784,-72.6151169
1083,[52W97],Recycled Earth Products Inc,-73.28383158,40.8786165,Transfer Facility,Concrete,2019,"Suffolk County, NY, USA","[40.9848784, -72.61511689999999]",19759,Outgoing,Recycled,1,40.9848784,-72.6151169
1084,[52W97],Recycled Earth Products Inc,-73.28383158,40.8786165,Transfer Facility,Concrete,2019,"Suffolk County, NY, USA","[40.9848784, -72.61511689999999]",19759,Outgoing,Recycled,1,40.9848784,-72.6151169
1085,[52W97],Recycled Earth Products Inc,-73.28383158,40.8786165,Transfer Facility,Concrete,2019,"Suffolk County, NY, USA","[40.9848784, -72.61511689999999]",19759,Outgoing,Recycled,1,40.9848784,-72.6151169
1086,[52W97],Recycled Earth Products Inc,-73.28383158,40.8786165,Transfer Facility,Concrete,2019,"Nassau County, NY, USA","[40.6546145, -73.55941279999999]",19759,Outgoing,Recycled,1,40.6546145,-73.5594128
1087,[52W97],Recycled Earth Products Inc,-73.28383158,40.8786165,Transfer Facility,Concrete,2019,"Nassau County, NY, USA","[40.6546145, -73.55941279999999]",19759,Outgoing,Recycled,1,40.6546145,-73.5594128
1088,[52W97],Recycled Earth Products Inc,-73.28383158,40.8786165,Transfer Facility,Concrete,2019,"Nassau County, NY, USA","[40.6546145, -73.55941279999999]",19759,Outgoing,Recycled,1,40.6546145,-73.5594128
1089,[52W97],Recycled Earth Products Inc,-73.28383158,40.8786165,Transfer Facility,Concrete,2019,"Nassau County, NY, USA","[40.6546145, -73.55941279999999]",19759,Outgoing,Recycled,1,40.6546145,-73.5594128
1090,[52W97],Recycled Earth Products Inc,-73.28383158,40.8786165,Transfer Facility,Concrete,2019,"Manhattan, New York, NY, USA","[40.7830603, -73.9712488]",19759,Outgoing,Recycled,1,40.7830603,-73.9712488
1091,[52W97],Recycled Earth Products Inc,-73.28383158,40.8786165,Transfer Facility,Concrete,2019,"Manhattan, New York, NY, USA","[40.7830603, -73.9712488]",19759,Outgoing,Recycled,1,40.7830603,-73.9712488
1092,[52W97],Recycled Earth Products Inc,-73.28383158,40.8786165,Transfer Facility,Concrete,2019,"Manhattan, New York, NY, USA","[40.7830603, -73.9712488]",19759,Outgoing,Recycled,1,40.7830603,-73.9712488
1093,[52W97],Recycled Earth Products Inc,-73.28383158,40.8786165,Transfer Facility,Concrete,2019,"Manhattan, New York, NY, USA","[40.7830603, -73.9712488]",19759,Outgoing,Recycled,1,40.7830603,-73.9712488
1094,[52W97],Recycled Earth Products Inc,-73.28383158,40.8786165,Transfer Facility,Masonry,2019,"180 Town Line Rd, Kings Park, NY 11754, USA","[40.8754954, -73.2862442]",16891,Outgoing,Recycled,1,40.8754954,-73.2862442
1095,[52W97],Recycled Earth Products Inc,-73.28383158,40.8786165,Transfer Facility,Masonry,2019,"180 Town Line Rd, Kings Park, NY 11754, USA","[40.8754954, -73.2862442]",16891,Outgoing,Recycled,1,40.8754954,-73.2862442
1096,[52W97],Recycled Earth Products Inc,-73.28383158,40.8786165,Transfer Facility,Masonry,2019,"180 Town Line Rd, Kings Park, NY 11754, USA","[40.8754954, -73.2862442]",16891,Outgoing,Recycled,1,40.8754954,-73.2862442
1097,[52W97],Recycled Earth Products Inc,-73.28383158,40.8786165,Transfer Facility,Masonry,2019,"180 Town Line Rd, Kings Park, NY 11754, USA","[40.8754954, -73.2862442]",16891,Outgoing,Recycled,1,40.8754954,-73.2862442
1098,[52W97],Recycled Earth Products Inc,-73.28383158,40.8786165,Transfer Facility,Soil,2019,"Suffolk County, NY, USA","[40.9848784, -72.61511689999999]",38019,Outgoing,Recycled,1,40.9848784,-72.6151169
1099,[52W97],Recycled Earth Products Inc,-73.28383158,40.8786165,Transfer Facility,Soil,2019,"Suffolk County, NY, USA","[40.9848784, -72.61511689999999]",38019,Outgoing,Recycled,1,40.9848784,-72.6151169
1100,[52W97],Recycled Earth Products Inc,-73.28383158,40.8786165,Transfer Facility,Soil,2019,"Suffolk County, NY, USA","[40.9848784, -72.61511689999999]",38019,Outgoing,Recycled,1,40.9848784,-72.6151169
1101,[52W97],Recycled Earth Products Inc,-73.28383158,40.8786165,Transfer Facility,Soil,2019,"Suffolk County, NY, USA","[40.9848784, -72.61511689999999]",38019,Outgoing,Recycled,1,40.9848784,-72.6151169
1102,[52W97],Recycled Earth Products Inc,-73.28383158,40.8786165,Transfer Facility,Soil,2019,"Nassau County, NY, USA","[40.6546145, -73.55941279999999]",38019,Outgoing,Recycled,1,40.6546145,-73.5594128
